ModelID,Scope,FixedEffects,Predictors,Formula,AUC,LogLoss
mod_0,global,,['CLIMATIC_lag1'],Infectious_disease_binary ~ CLIMATIC_lag1,0.5912266721254745,0.5568427703573583
mod_1,global,,['CLIMATIC_lag2'],Infectious_disease_binary ~ CLIMATIC_lag2,0.5966962030391724,0.5581324347661715
mod_2,global,,['CLIMATIC_lag3'],Infectious_disease_binary ~ CLIMATIC_lag3,0.5745610146305721,0.5654407489284455
mod_3,global,,['CLIMATIC_lag4'],Infectious_disease_binary ~ CLIMATIC_lag4,0.5864401152956427,0.5769216040035332
mod_4,global,,['CLIMATIC_lag5'],Infectious_disease_binary ~ CLIMATIC_lag5,0.5581621367911691,0.5907711526289743
mod_5,global,,['CONFLICTS_lag1'],Infectious_disease_binary ~ CONFLICTS_lag1,0.550106089332742,0.566986962356596
mod_6,global,,['CONFLICTS_lag2'],Infectious_disease_binary ~ CONFLICTS_lag2,0.5514079895219384,0.5698759729323081
mod_7,global,,['CONFLICTS_lag3'],Infectious_disease_binary ~ CONFLICTS_lag3,0.5513653317016517,0.5761791032717316
mod_8,global,,['CONFLICTS_lag4'],Infectious_disease_binary ~ CONFLICTS_lag4,0.456298577774499,0.5893044097038077
mod_9,global,,['CONFLICTS_lag5'],Infectious_disease_binary ~ CONFLICTS_lag5,0.448708501127856,0.6000850127619071
mod_10,global,,['ECOLOGICAL_lag1'],Infectious_disease_binary ~ ECOLOGICAL_lag1,0.5036444853855039,0.5676409042715088
mod_11,global,,['ECOLOGICAL_lag2'],Infectious_disease_binary ~ ECOLOGICAL_lag2,0.5010647349968146,0.5702755658078642
mod_12,global,,['ECOLOGICAL_lag3'],Infectious_disease_binary ~ ECOLOGICAL_lag3,0.5032649871777883,0.5761384988622884
mod_13,global,,['ECOLOGICAL_lag4'],Infectious_disease_binary ~ ECOLOGICAL_lag4,0.5074351988955226,0.5888383850468086
mod_14,global,,['ECOLOGICAL_lag5'],Infectious_disease_binary ~ ECOLOGICAL_lag5,0.5050606482058095,0.5998566516623665
mod_15,global,,['ECONOMIC_lag1'],Infectious_disease_binary ~ ECONOMIC_lag1,0.5344087672354549,0.5663175245927009
mod_16,global,,['ECONOMIC_lag2'],Infectious_disease_binary ~ ECONOMIC_lag2,0.5142438376791449,0.57001220209838
mod_17,global,,['ECONOMIC_lag3'],Infectious_disease_binary ~ ECONOMIC_lag3,0.5165461092966881,0.5759998022168087
mod_18,global,,['ECONOMIC_lag4'],Infectious_disease_binary ~ ECONOMIC_lag4,0.5221878244007313,0.5886087269630088
mod_19,global,,['ECONOMIC_lag5'],Infectious_disease_binary ~ ECONOMIC_lag5,0.5383093346803024,0.5974121674841533
mod_20,global,,['GEOPHYSICAL_lag1'],Infectious_disease_binary ~ GEOPHYSICAL_lag1,0.5136019359272419,0.5671117083085092
mod_21,global,,['GEOPHYSICAL_lag2'],Infectious_disease_binary ~ GEOPHYSICAL_lag2,0.5033966828381647,0.5702446375219619
mod_22,global,,['GEOPHYSICAL_lag3'],Infectious_disease_binary ~ GEOPHYSICAL_lag3,0.5145891630876198,0.5754752686143646
mod_23,global,,['GEOPHYSICAL_lag4'],Infectious_disease_binary ~ GEOPHYSICAL_lag4,0.5162141084348142,0.588379556741091
mod_24,global,,['GEOPHYSICAL_lag5'],Infectious_disease_binary ~ GEOPHYSICAL_lag5,0.5263497944949558,0.5975928433954886
mod_25,global,,['TECHNOLOGICAL_lag1'],Infectious_disease_binary ~ TECHNOLOGICAL_lag1,0.5954125705299105,0.5555008405897569
mod_26,global,,['TECHNOLOGICAL_lag2'],Infectious_disease_binary ~ TECHNOLOGICAL_lag2,0.5824160574511403,0.5596501518139033
mod_27,global,,['TECHNOLOGICAL_lag3'],Infectious_disease_binary ~ TECHNOLOGICAL_lag3,0.584692120770424,0.5635592484153914
mod_28,global,,['TECHNOLOGICAL_lag4'],Infectious_disease_binary ~ TECHNOLOGICAL_lag4,0.5901832715929032,0.5721900719262452
mod_29,global,,['TECHNOLOGICAL_lag5'],Infectious_disease_binary ~ TECHNOLOGICAL_lag5,0.5912683997361416,0.5826524126214092
mod_30,global,,"['CLIMATIC_lag1', 'CLIMATIC_lag2']",Infectious_disease_binary ~ CLIMATIC_lag1 + CLIMATIC_lag2,0.6091159581055737,0.5574751386407674
mod_31,global,,"['CLIMATIC_lag1', 'CLIMATIC_lag3']",Infectious_disease_binary ~ CLIMATIC_lag1 + CLIMATIC_lag3,0.5934438161084393,0.563877510051564
mod_32,global,,"['CLIMATIC_lag1', 'CLIMATIC_lag4']",Infectious_disease_binary ~ CLIMATIC_lag1 + CLIMATIC_lag4,0.5950119353121887,0.5764419844930175
mod_33,global,,"['CLIMATIC_lag1', 'CLIMATIC_lag5']",Infectious_disease_binary ~ CLIMATIC_lag1 + CLIMATIC_lag5,0.579097530710434,0.5888483632406983
mod_34,global,,"['CLIMATIC_lag1', 'CONFLICTS_lag1']",Infectious_disease_binary ~ CLIMATIC_lag1 + CONFLICTS_lag1,0.5988042205033477,0.5567270334624824
mod_35,global,,"['CLIMATIC_lag1', 'CONFLICTS_lag2']",Infectious_disease_binary ~ CLIMATIC_lag1 + CONFLICTS_lag2,0.5969124912571446,0.5590939087875153
mod_36,global,,"['CLIMATIC_lag1', 'CONFLICTS_lag3']",Infectious_disease_binary ~ CLIMATIC_lag1 + CONFLICTS_lag3,0.5826691635552992,0.5644638324807518
mod_37,global,,"['CLIMATIC_lag1', 'CONFLICTS_lag4']",Infectious_disease_binary ~ CLIMATIC_lag1 + CONFLICTS_lag4,0.5835656284086778,0.5782776533898882
mod_38,global,,"['CLIMATIC_lag1', 'CONFLICTS_lag5']",Infectious_disease_binary ~ CLIMATIC_lag1 + CONFLICTS_lag5,0.5742640682156812,0.5887989257116086
mod_39,global,,"['CLIMATIC_lag1', 'ECOLOGICAL_lag1']",Infectious_disease_binary ~ CLIMATIC_lag1 + ECOLOGICAL_lag1,0.5921456120769627,0.5567565939409345
mod_40,global,,"['CLIMATIC_lag1', 'ECOLOGICAL_lag2']",Infectious_disease_binary ~ CLIMATIC_lag1 + ECOLOGICAL_lag2,0.5925666795860454,0.5590975314852475
mod_41,global,,"['CLIMATIC_lag1', 'ECOLOGICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag1 + ECOLOGICAL_lag3,0.5878511493222545,0.5645063952682886
mod_42,global,,"['CLIMATIC_lag1', 'ECOLOGICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag1 + ECOLOGICAL_lag4,0.5825541568083974,0.578409502542549
mod_43,global,,"['CLIMATIC_lag1', 'ECOLOGICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag1 + ECOLOGICAL_lag5,0.5800033904872615,0.5891742819976231
mod_44,global,,"['CLIMATIC_lag1', 'ECONOMIC_lag1']",Infectious_disease_binary ~ CLIMATIC_lag1 + ECONOMIC_lag1,0.611062371754568,0.553746955900273
mod_45,global,,"['CLIMATIC_lag1', 'ECONOMIC_lag2']",Infectious_disease_binary ~ CLIMATIC_lag1 + ECONOMIC_lag2,0.5985982474194655,0.5581229746829968
mod_46,global,,"['CLIMATIC_lag1', 'ECONOMIC_lag3']",Infectious_disease_binary ~ CLIMATIC_lag1 + ECONOMIC_lag3,0.5974583083254736,0.5637436487737701
mod_47,global,,"['CLIMATIC_lag1', 'ECONOMIC_lag4']",Infectious_disease_binary ~ CLIMATIC_lag1 + ECONOMIC_lag4,0.5921975201951806,0.5772646690443297
mod_48,global,,"['CLIMATIC_lag1', 'ECONOMIC_lag5']",Infectious_disease_binary ~ CLIMATIC_lag1 + ECONOMIC_lag5,0.5976734222701964,0.5849911613824083
mod_49,global,,"['CLIMATIC_lag1', 'GEOPHYSICAL_lag1']",Infectious_disease_binary ~ CLIMATIC_lag1 + GEOPHYSICAL_lag1,0.5899413746773048,0.5567151787546616
mod_50,global,,"['CLIMATIC_lag1', 'GEOPHYSICAL_lag2']",Infectious_disease_binary ~ CLIMATIC_lag1 + GEOPHYSICAL_lag2,0.595026484726176,0.5579490504172228
mod_51,global,,"['CLIMATIC_lag1', 'GEOPHYSICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag1 + GEOPHYSICAL_lag3,0.5883999419298013,0.5644936918771716
mod_52,global,,"['CLIMATIC_lag1', 'GEOPHYSICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag1 + GEOPHYSICAL_lag4,0.5810924104061167,0.578910151033168
mod_53,global,,"['CLIMATIC_lag1', 'GEOPHYSICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag1 + GEOPHYSICAL_lag5,0.5762453121324089,0.5891277598586067
mod_54,global,,"['CLIMATIC_lag1', 'TECHNOLOGICAL_lag1']",Infectious_disease_binary ~ CLIMATIC_lag1 + TECHNOLOGICAL_lag1,0.6138356411418655,0.5530174569218488
mod_55,global,,"['CLIMATIC_lag1', 'TECHNOLOGICAL_lag2']",Infectious_disease_binary ~ CLIMATIC_lag1 + TECHNOLOGICAL_lag2,0.6051768841131738,0.5564572946708439
mod_56,global,,"['CLIMATIC_lag1', 'TECHNOLOGICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag1 + TECHNOLOGICAL_lag3,0.6079625836951353,0.5607988581925879
mod_57,global,,"['CLIMATIC_lag1', 'TECHNOLOGICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag1 + TECHNOLOGICAL_lag4,0.6024062959430477,0.5711586004519863
mod_58,global,,"['CLIMATIC_lag1', 'TECHNOLOGICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag1 + TECHNOLOGICAL_lag5,0.6017613235355171,0.5815661034850501
mod_59,global,,"['CLIMATIC_lag2', 'CLIMATIC_lag3']",Infectious_disease_binary ~ CLIMATIC_lag2 + CLIMATIC_lag3,0.5990028684339753,0.563264686426469
mod_60,global,,"['CLIMATIC_lag2', 'CLIMATIC_lag4']",Infectious_disease_binary ~ CLIMATIC_lag2 + CLIMATIC_lag4,0.5974588060472248,0.5761497094400918
mod_61,global,,"['CLIMATIC_lag2', 'CLIMATIC_lag5']",Infectious_disease_binary ~ CLIMATIC_lag2 + CLIMATIC_lag5,0.5881183602957797,0.5882375453925773
mod_62,global,,"['CLIMATIC_lag2', 'CONFLICTS_lag1']",Infectious_disease_binary ~ CLIMATIC_lag2 + CONFLICTS_lag1,0.6014422926996601,0.5580976070735433
mod_63,global,,"['CLIMATIC_lag2', 'CONFLICTS_lag2']",Infectious_disease_binary ~ CLIMATIC_lag2 + CONFLICTS_lag2,0.602161322944371,0.5581314258712562
mod_64,global,,"['CLIMATIC_lag2', 'CONFLICTS_lag3']",Infectious_disease_binary ~ CLIMATIC_lag2 + CONFLICTS_lag3,0.59360555525243,0.5634508343593391
mod_65,global,,"['CLIMATIC_lag2', 'CONFLICTS_lag4']",Infectious_disease_binary ~ CLIMATIC_lag2 + CONFLICTS_lag4,0.5900662897250926,0.5771633587127679
mod_66,global,,"['CLIMATIC_lag2', 'CONFLICTS_lag5']",Infectious_disease_binary ~ CLIMATIC_lag2 + CONFLICTS_lag5,0.5829674720803754,0.5879749375289225
mod_67,global,,"['CLIMATIC_lag2', 'ECOLOGICAL_lag1']",Infectious_disease_binary ~ CLIMATIC_lag2 + ECOLOGICAL_lag1,0.5987902561155438,0.5580518526571261
mod_68,global,,"['CLIMATIC_lag2', 'ECOLOGICAL_lag2']",Infectious_disease_binary ~ CLIMATIC_lag2 + ECOLOGICAL_lag2,0.5979482690260125,0.5581315315394173
mod_69,global,,"['CLIMATIC_lag2', 'ECOLOGICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag2 + ECOLOGICAL_lag3,0.597594958415502,0.5635566274163563
mod_70,global,,"['CLIMATIC_lag2', 'ECOLOGICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag2 + ECOLOGICAL_lag4,0.5939759607531103,0.577282503804115
mod_71,global,,"['CLIMATIC_lag2', 'ECOLOGICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag2 + ECOLOGICAL_lag5,0.5896213033309807,0.5883541796307012
mod_72,global,,"['CLIMATIC_lag2', 'ECONOMIC_lag1']",Infectious_disease_binary ~ CLIMATIC_lag2 + ECONOMIC_lag1,0.6126215646704,0.5558747638347046
mod_73,global,,"['CLIMATIC_lag2', 'ECONOMIC_lag2']",Infectious_disease_binary ~ CLIMATIC_lag2 + ECONOMIC_lag2,0.6083465868338167,0.5569112916427346
mod_74,global,,"['CLIMATIC_lag2', 'ECONOMIC_lag3']",Infectious_disease_binary ~ CLIMATIC_lag2 + ECONOMIC_lag3,0.6082205381431567,0.5626430317590193
mod_75,global,,"['CLIMATIC_lag2', 'ECONOMIC_lag4']",Infectious_disease_binary ~ CLIMATIC_lag2 + ECONOMIC_lag4,0.6056804708783652,0.5760999056468552
mod_76,global,,"['CLIMATIC_lag2', 'ECONOMIC_lag5']",Infectious_disease_binary ~ CLIMATIC_lag2 + ECONOMIC_lag5,0.606221140495334,0.5840882935065632
mod_77,global,,"['CLIMATIC_lag2', 'GEOPHYSICAL_lag1']",Infectious_disease_binary ~ CLIMATIC_lag2 + GEOPHYSICAL_lag1,0.6006352770315723,0.5578346472195003
mod_78,global,,"['CLIMATIC_lag2', 'GEOPHYSICAL_lag2']",Infectious_disease_binary ~ CLIMATIC_lag2 + GEOPHYSICAL_lag2,0.5976199386106767,0.5569628461855692
mod_79,global,,"['CLIMATIC_lag2', 'GEOPHYSICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag2 + GEOPHYSICAL_lag3,0.6006879759612762,0.5634453558627259
mod_80,global,,"['CLIMATIC_lag2', 'GEOPHYSICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag2 + GEOPHYSICAL_lag4,0.592332418204908,0.5778090510841989
mod_81,global,,"['CLIMATIC_lag2', 'GEOPHYSICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag2 + GEOPHYSICAL_lag5,0.5865790906113486,0.5882989783136309
mod_82,global,,"['CLIMATIC_lag2', 'TECHNOLOGICAL_lag1']",Infectious_disease_binary ~ CLIMATIC_lag2 + TECHNOLOGICAL_lag1,0.6194189398090605,0.5550043779046241
mod_83,global,,"['CLIMATIC_lag2', 'TECHNOLOGICAL_lag2']",Infectious_disease_binary ~ CLIMATIC_lag2 + TECHNOLOGICAL_lag2,0.6141502835580859,0.5558529041270602
mod_84,global,,"['CLIMATIC_lag2', 'TECHNOLOGICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag2 + TECHNOLOGICAL_lag3,0.6166382811221189,0.560230883037133
mod_85,global,,"['CLIMATIC_lag2', 'TECHNOLOGICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag2 + TECHNOLOGICAL_lag4,0.6134842680465609,0.5706543928474348
mod_86,global,,"['CLIMATIC_lag2', 'TECHNOLOGICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag2 + TECHNOLOGICAL_lag5,0.6119062610998095,0.5812226009224594
mod_87,global,,"['CLIMATIC_lag3', 'CLIMATIC_lag4']",Infectious_disease_binary ~ CLIMATIC_lag3 + CLIMATIC_lag4,0.5880775979723144,0.576713927357861
mod_88,global,,"['CLIMATIC_lag3', 'CLIMATIC_lag5']",Infectious_disease_binary ~ CLIMATIC_lag3 + CLIMATIC_lag5,0.5676012994561382,0.5891539495267704
mod_89,global,,"['CLIMATIC_lag3', 'CONFLICTS_lag1']",Infectious_disease_binary ~ CLIMATIC_lag3 + CONFLICTS_lag1,0.5781246346254277,0.5654358609383302
mod_90,global,,"['CLIMATIC_lag3', 'CONFLICTS_lag2']",Infectious_disease_binary ~ CLIMATIC_lag3 + CONFLICTS_lag2,0.5705309330984544,0.5654355985017665
mod_91,global,,"['CLIMATIC_lag3', 'CONFLICTS_lag3']",Infectious_disease_binary ~ CLIMATIC_lag3 + CONFLICTS_lag3,0.5688933242655484,0.5652854971004841
mod_92,global,,"['CLIMATIC_lag3', 'CONFLICTS_lag4']",Infectious_disease_binary ~ CLIMATIC_lag3 + CONFLICTS_lag4,0.5668498680001897,0.5785404560318808
mod_93,global,,"['CLIMATIC_lag3', 'CONFLICTS_lag5']",Infectious_disease_binary ~ CLIMATIC_lag3 + CONFLICTS_lag5,0.5626796150989699,0.5891221149712579
mod_94,global,,"['CLIMATIC_lag3', 'ECOLOGICAL_lag1']",Infectious_disease_binary ~ CLIMATIC_lag3 + ECOLOGICAL_lag1,0.5777519525617142,0.5652146203488704
mod_95,global,,"['CLIMATIC_lag3', 'ECOLOGICAL_lag2']",Infectious_disease_binary ~ CLIMATIC_lag3 + ECOLOGICAL_lag2,0.5731869626557958,0.5654406610624835
mod_96,global,,"['CLIMATIC_lag3', 'ECOLOGICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag3 + ECOLOGICAL_lag3,0.5751568187664176,0.5653597061732897
mod_97,global,,"['CLIMATIC_lag3', 'ECOLOGICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag3 + ECOLOGICAL_lag4,0.573800013700579,0.5786783647155325
mod_98,global,,"['CLIMATIC_lag3', 'ECOLOGICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag3 + ECOLOGICAL_lag5,0.5706786855980405,0.5894010903741038
mod_99,global,,"['CLIMATIC_lag3', 'ECONOMIC_lag1']",Infectious_disease_binary ~ CLIMATIC_lag3 + ECONOMIC_lag1,0.5928618962063402,0.5633943599143515
mod_100,global,,"['CLIMATIC_lag3', 'ECONOMIC_lag2']",Infectious_disease_binary ~ CLIMATIC_lag3 + ECONOMIC_lag2,0.5868069087947121,0.5645689502619385
mod_101,global,,"['CLIMATIC_lag3', 'ECONOMIC_lag3']",Infectious_disease_binary ~ CLIMATIC_lag3 + ECONOMIC_lag3,0.587472864848433,0.5643550290390388
mod_102,global,,"['CLIMATIC_lag3', 'ECONOMIC_lag4']",Infectious_disease_binary ~ CLIMATIC_lag3 + ECONOMIC_lag4,0.5868384859806189,0.5774334222968602
mod_103,global,,"['CLIMATIC_lag3', 'ECONOMIC_lag5']",Infectious_disease_binary ~ CLIMATIC_lag3 + ECONOMIC_lag5,0.5930201514878933,0.5852385510367614
mod_104,global,,"['CLIMATIC_lag3', 'GEOPHYSICAL_lag1']",Infectious_disease_binary ~ CLIMATIC_lag3 + GEOPHYSICAL_lag1,0.5775383302284615,0.5652611095405132
mod_105,global,,"['CLIMATIC_lag3', 'GEOPHYSICAL_lag2']",Infectious_disease_binary ~ CLIMATIC_lag3 + GEOPHYSICAL_lag2,0.5787370024085492,0.5644295214599779
mod_106,global,,"['CLIMATIC_lag3', 'GEOPHYSICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag3 + GEOPHYSICAL_lag3,0.5755316930775647,0.5653727190587001
mod_107,global,,"['CLIMATIC_lag3', 'GEOPHYSICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag3 + GEOPHYSICAL_lag4,0.570293192393017,0.5791728662902849
mod_108,global,,"['CLIMATIC_lag3', 'GEOPHYSICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag3 + GEOPHYSICAL_lag5,0.5672354382031801,0.5893897558605454
mod_109,global,,"['CLIMATIC_lag3', 'TECHNOLOGICAL_lag1']",Infectious_disease_binary ~ CLIMATIC_lag3 + TECHNOLOGICAL_lag1,0.6051555326479231,0.5613239901692851
mod_110,global,,"['CLIMATIC_lag3', 'TECHNOLOGICAL_lag2']",Infectious_disease_binary ~ CLIMATIC_lag3 + TECHNOLOGICAL_lag2,0.5990235729930705,0.5623594865405271
mod_111,global,,"['CLIMATIC_lag3', 'TECHNOLOGICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag3 + TECHNOLOGICAL_lag3,0.6016866664588091,0.5613988398590075
mod_112,global,,"['CLIMATIC_lag3', 'TECHNOLOGICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag3 + TECHNOLOGICAL_lag4,0.596917896644939,0.5712864262127981
mod_113,global,,"['CLIMATIC_lag3', 'TECHNOLOGICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag3 + TECHNOLOGICAL_lag5,0.5982754067431487,0.5816816176390266
mod_114,global,,"['CLIMATIC_lag4', 'CLIMATIC_lag5']",Infectious_disease_binary ~ CLIMATIC_lag4 + CLIMATIC_lag5,0.5888561372432339,0.5871143176380136
mod_115,global,,"['CLIMATIC_lag4', 'CONFLICTS_lag1']",Infectious_disease_binary ~ CLIMATIC_lag4 + CONFLICTS_lag1,0.593859242357975,0.5769108208020577
mod_116,global,,"['CLIMATIC_lag4', 'CONFLICTS_lag2']",Infectious_disease_binary ~ CLIMATIC_lag4 + CONFLICTS_lag2,0.5808120754796521,0.5769208414701124
mod_117,global,,"['CLIMATIC_lag4', 'CONFLICTS_lag3']",Infectious_disease_binary ~ CLIMATIC_lag4 + CONFLICTS_lag3,0.5818823014865128,0.5767530110327843
mod_118,global,,"['CLIMATIC_lag4', 'CONFLICTS_lag4']",Infectious_disease_binary ~ CLIMATIC_lag4 + CONFLICTS_lag4,0.5880646878112271,0.5761259933711682
mod_119,global,,"['CLIMATIC_lag4', 'CONFLICTS_lag5']",Infectious_disease_binary ~ CLIMATIC_lag4 + CONFLICTS_lag5,0.5832324259743614,0.5864352601749242
mod_120,global,,"['CLIMATIC_lag4', 'ECOLOGICAL_lag1']",Infectious_disease_binary ~ CLIMATIC_lag4 + ECOLOGICAL_lag1,0.5872919224547222,0.5767268142964795
mod_121,global,,"['CLIMATIC_lag4', 'ECOLOGICAL_lag2']",Infectious_disease_binary ~ CLIMATIC_lag4 + ECOLOGICAL_lag2,0.5872405452830487,0.576921518388941
mod_122,global,,"['CLIMATIC_lag4', 'ECOLOGICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag4 + ECOLOGICAL_lag3,0.5878934305723154,0.5768750103898036
mod_123,global,,"['CLIMATIC_lag4', 'ECOLOGICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag4 + ECOLOGICAL_lag4,0.5908733065293799,0.5764161943575635
mod_124,global,,"['CLIMATIC_lag4', 'ECOLOGICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag4 + ECOLOGICAL_lag5,0.5902864269799754,0.5868892876180346
mod_125,global,,"['CLIMATIC_lag4', 'ECONOMIC_lag1']",Infectious_disease_binary ~ CLIMATIC_lag4 + ECONOMIC_lag1,0.6099526803075253,0.5740147569127936
mod_126,global,,"['CLIMATIC_lag4', 'ECONOMIC_lag2']",Infectious_disease_binary ~ CLIMATIC_lag4 + ECONOMIC_lag2,0.6050576214740769,0.5754672879699871
mod_127,global,,"['CLIMATIC_lag4', 'ECONOMIC_lag3']",Infectious_disease_binary ~ CLIMATIC_lag4 + ECONOMIC_lag3,0.6033466299210108,0.5754396153831812
mod_128,global,,"['CLIMATIC_lag4', 'ECONOMIC_lag4']",Infectious_disease_binary ~ CLIMATIC_lag4 + ECONOMIC_lag4,0.6049406396062664,0.5747629539990465
mod_129,global,,"['CLIMATIC_lag4', 'ECONOMIC_lag5']",Infectious_disease_binary ~ CLIMATIC_lag4 + ECONOMIC_lag5,0.6140281987056181,0.5822844464040622
mod_130,global,,"['CLIMATIC_lag4', 'GEOPHYSICAL_lag1']",Infectious_disease_binary ~ CLIMATIC_lag4 + GEOPHYSICAL_lag1,0.587970364593488,0.5767025462459944
mod_131,global,,"['CLIMATIC_lag4', 'GEOPHYSICAL_lag2']",Infectious_disease_binary ~ CLIMATIC_lag4 + GEOPHYSICAL_lag2,0.5892026262956269,0.5759213131859832
mod_132,global,,"['CLIMATIC_lag4', 'GEOPHYSICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag4 + GEOPHYSICAL_lag3,0.5878278258761783,0.5768267633211729
mod_133,global,,"['CLIMATIC_lag4', 'GEOPHYSICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag4 + GEOPHYSICAL_lag4,0.5884664836409815,0.5768709682455356
mod_134,global,,"['CLIMATIC_lag4', 'GEOPHYSICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag4 + GEOPHYSICAL_lag5,0.5860863743928261,0.587002603976968
mod_135,global,,"['CLIMATIC_lag4', 'TECHNOLOGICAL_lag1']",Infectious_disease_binary ~ CLIMATIC_lag4 + TECHNOLOGICAL_lag1,0.6097608721999441,0.5734370992374684
mod_136,global,,"['CLIMATIC_lag4', 'TECHNOLOGICAL_lag2']",Infectious_disease_binary ~ CLIMATIC_lag4 + TECHNOLOGICAL_lag2,0.6053874892634884,0.5742050786630791
mod_137,global,,"['CLIMATIC_lag4', 'TECHNOLOGICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag4 + TECHNOLOGICAL_lag3,0.6078214498374374,0.5733846149391643
mod_138,global,,"['CLIMATIC_lag4', 'TECHNOLOGICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag4 + TECHNOLOGICAL_lag4,0.611003672809093,0.5702768495739985
mod_139,global,,"['CLIMATIC_lag4', 'TECHNOLOGICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag4 + TECHNOLOGICAL_lag5,0.6125794573375218,0.580545409543782
mod_140,global,,"['CLIMATIC_lag5', 'CONFLICTS_lag1']",Infectious_disease_binary ~ CLIMATIC_lag5 + CONFLICTS_lag1,0.5716468196306906,0.590681149693557
mod_141,global,,"['CLIMATIC_lag5', 'CONFLICTS_lag2']",Infectious_disease_binary ~ CLIMATIC_lag5 + CONFLICTS_lag2,0.5676727995276382,0.5907432091896913
mod_142,global,,"['CLIMATIC_lag5', 'CONFLICTS_lag3']",Infectious_disease_binary ~ CLIMATIC_lag5 + CONFLICTS_lag3,0.5501397134461652,0.5907104894963406
mod_143,global,,"['CLIMATIC_lag5', 'CONFLICTS_lag4']",Infectious_disease_binary ~ CLIMATIC_lag5 + CONFLICTS_lag4,0.5552542750123395,0.5901234950064418
mod_144,global,,"['CLIMATIC_lag5', 'CONFLICTS_lag5']",Infectious_disease_binary ~ CLIMATIC_lag5 + CONFLICTS_lag5,0.5536631101147231,0.5902433269080585
mod_145,global,,"['CLIMATIC_lag5', 'ECOLOGICAL_lag1']",Infectious_disease_binary ~ CLIMATIC_lag5 + ECOLOGICAL_lag1,0.5602595683240844,0.5906706151807374
mod_146,global,,"['CLIMATIC_lag5', 'ECOLOGICAL_lag2']",Infectious_disease_binary ~ CLIMATIC_lag5 + ECOLOGICAL_lag2,0.5575512148092794,0.5907627136551553
mod_147,global,,"['CLIMATIC_lag5', 'ECOLOGICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag5 + ECOLOGICAL_lag3,0.5587894922572342,0.5906770923401545
mod_148,global,,"['CLIMATIC_lag5', 'ECOLOGICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag5 + ECOLOGICAL_lag4,0.565517418339999,0.5902819977676022
mod_149,global,,"['CLIMATIC_lag5', 'ECOLOGICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag5 + ECOLOGICAL_lag5,0.5634306541564607,0.5905368871914255
mod_150,global,,"['CLIMATIC_lag5', 'ECONOMIC_lag1']",Infectious_disease_binary ~ CLIMATIC_lag5 + ECONOMIC_lag1,0.5931126979514076,0.587792706707943
mod_151,global,,"['CLIMATIC_lag5', 'ECONOMIC_lag2']",Infectious_disease_binary ~ CLIMATIC_lag5 + ECONOMIC_lag2,0.5836640211640212,0.5891733995359046
mod_152,global,,"['CLIMATIC_lag5', 'ECONOMIC_lag3']",Infectious_disease_binary ~ CLIMATIC_lag5 + ECONOMIC_lag3,0.5856862046378176,0.5889818226510982
mod_153,global,,"['CLIMATIC_lag5', 'ECONOMIC_lag4']",Infectious_disease_binary ~ CLIMATIC_lag5 + ECONOMIC_lag4,0.5860604267862333,0.5883766882448889
